50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.74992,,,,,,,,,,,d4d71f05-35a1-4eba-ba49-f114643d2c3e,130,,"[92.0, 20.5]",3794688,3,,,,,-1.8971552,,Right Foot,,,,"[89.8, 14.0]",,Ground Pass,,6.8622155,,,,,Thomas Müller,5562.0,,,,,,1,From Throw In,Timo Werner,5557.0,Center Forward,8,Germany,770,['bf43abf8-22b5-4b46-8c09-c73142b6dd76'],27,,,,,,,,,,,,,,,,,,Germany,770,00:03:27.362,Pass,
,,,,,,,,,,,,,,,,0.561652,,,,,,,,,,,8bcc4030-6f76-467d-ba4c-a0f075a0c0a0,134,,"[91.2, 13.3]",3794688,3,,,,,-1.0847644,,Right Foot,,,,"[94.0, 8.0]",,Ground Pass,,5.994164,,,,,Kai Havertz,8966.0,,,,,,1,From Throw In,Thomas Müller,5562.0,Left Wing,8,Germany,770,['68e45c4d-3301-4943-acfe-6fdb053fb629'],30,,,,,,,,,,,,,,,,,,Germany,770,00:03:30.338,Pass,
,,,,,,,,,,,,,,,,0.799634,,,,,,,,,,,09d380d9-a5f1-4a89-9356-2fad85d25728,137,,"[94.0, 8.0]",3794688,3,,,,,-0.55616623,,Left Foot,,,,"[101.4, 3.4]",,Ground Pass,,8.713208,,,,,Robin Gosens,6985.0,,,,,,1,From Throw In,Kai Havertz,8966.0,Right Wing,8,Germany,770,['2a57d502-527f-42e2-9cb5-8a60d8956666'],32,,,,,,,,,,,,,,,,,,Germany,770,00:03:32.215,Pass,
,,,,,,,,,,,,,,,,1.007299,,,,,,,,,,,edd70c1e-35b1-40d3-8123-a2186fef9fac,140,,"[99.5, 3.5]",3794688,3,,,,,2.9494,,Left Foot,,,,"[81.0, 7.1]",,Ground Pass,,18.847015,,,,,Toni Kroos,5574.0,,,,,,1,From Throw In,Robin Gosens,6985.0,Left Wing Back,8,Germany,770,['30574b32-5044-4af9-8daf-7d406cd55a9f'],33,,,,,,,,,,,,,,,,,,Germany,770,00:03:33.883,Pass,
,,,,,,,,,,,,,,,,1.127518,,,,,,,,,,,8ad985aa-3ed9-4591-8ecb-d9559e47aaf1,143,,"[76.8, 8.0]",3794688,3,,,,,2.8044586,,Right Foot,,,,"[67.1, 11.4]",,Ground Pass,,10.278619,,,,,Antonio Rüdiger,3167.0,,,,,,1,From Throw In,Toni Kroos,5574.0,Right Defensive Midfield,8,Germany,770,['084bb71f-e8c7-4b1a-9324-da1523028b81'],36,,,,,,,,,,,,,,,,,,Germany,770,00:03:36.113,Pass,
,,,,,,,,,,,,,,,,0.991055,,,,,,,,,,,98826b29-1081-4d21-ad3d-7048f2f4859c,146,,"[67.1, 11.4]",3794688,3,,,,,0.13477129,,Right Foot,,,,"[78.9, 13.0]",,Ground Pass,,11.907981,,,,,Thomas Müller,5562.0,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,8,Germany,770,['3adac88a-bb04-4dd9-b8b6-fe3aba2a8662'],37,,,,,,,,,,,,,,,,,,Germany,770,00:03:37.981,Pass,
,,,,,,,,,,,,,,,,1.338582,,,,,,,,,,,70f3e100-ec51-4f47-86aa-2556e3a3528b,148,,"[78.9, 13.0]",3794688,3,,,,,-1.740855,,Right Foot,,,,"[77.2, 3.1]",,Ground Pass,,10.044899,,,,,Toni Kroos,5574.0,,,,,,1,From Throw In,Thomas Müller,5562.0,Left Wing,8,Germany,770,['9a84aafb-0891-4310-b64c-358bde35b576'],38,,,,,,,,,,,,,,,,,,Germany,770,00:03:38.972,Pass,
,,,,,,,,,,,,,,,,0.781854,,,,,,,,,,,c0d29901-8398-4454-9fb9-7b0830ba82f8,151,,"[84.7, 3.1]",3794688,3,,,,,0.6356888,,Left Foot,,,,"[95.0, 10.7]",,Ground Pass,,12.80039,,,,,Kai Havertz,8966.0,,,,,,1,From Throw In,Toni Kroos,5574.0,Right Defensive Midfield,8,Germany,770,['b31f6982-678e-475c-b64f-f2809c6688ac'],41,,,,,,,,,,,,,,,,,,Germany,770,00:03:41.400,Pass,
,,,,,,,,,,,,,,,,0.703988,,,,,,,,,,,5174b34f-cf79-42ca-8329-03dfa16764df,154,,"[96.0, 10.7]",3794688,3,,,,,0.7803731,,Left Foot,,,,"[106.0, 20.6]",,Ground Pass,,14.071603,,,,,Timo Werner,5557.0,,,,,,1,From Throw In,Kai Havertz,8966.0,Right Wing,8,Germany,770,['f741c7f6-e5b1-4c2d-ba98-f992e8c556d9'],43,,,,,,,,,,,,,,,,,,Germany,770,00:03:43.244,Pass,
,,,,,,,,,,,,,,,,4.554733,,,,,,,,,,,6999dee1-30c1-46b6-a354-ddeda5ca8938,165,,"[12.4, 43.4]",3794688,4,,True,,,0.7704292,,Keeper Arm,,,,"[46.3, 76.3]",,Low Pass,,47.240025,,,,,Kyle Walker,3205.0,,,,,,1,From Keeper,Jordan Pickford,3468.0,Goalkeeper,10,England,768,['b8cc0917-395c-49b7-94e3-67675ddbd400'],1,,,,,,,,,,,,,,,,,,England,768,00:04:01.972,Pass,
,,,,,,,,,,,,,,,,2.873972,,,,,,,,,,,2a23ea46-8349-44bf-b788-54c8c0a30a1d,168,,"[59.4, 77.3]",3794688,4,,,,,-2.7142928,,Right Foot,,,,"[48.2, 72.2]",,Ground Pass,,12.306502,,,,,Kalvin Phillips,4706.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Center Back,11,England,768,['5e0541e1-4e02-40e6-b7c1-ec6eaccf1e03'],8,,,,,,,,,,,,,,,,,,England,768,00:04:08.641,Pass,
,,,,,,,,,,,,,,,,1.522572,,,,,,,,,,,8a6274d6-d02a-46bc-bdda-45f2d1d88f2d,171,,"[45.4, 74.9]",3794688,4,,,,,-1.8869811,,Left Foot,,,,"[40.1, 58.7]",,Ground Pass,,17.04494,,,,,John Stones,3244.0,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,12,England,768,['cba55af2-eee0-48df-b4d2-9f9667fc8d3c'],12,,,,,,,,,,,,,,,,,,England,768,00:04:12.772,Pass,
,,,,,,,,,,,,,,,,2.267108,,,,,,,,,,,d69d7c37-7f65-4506-a27d-edf2851c0817,174,,"[44.4, 55.1]",3794688,4,,,,,-1.3641131,,Right Foot,,,,"[50.9, 24.1]",,Ground Pass,,31.674122,,,,,Harry Maguire,3336.0,,,,,,1,Regular Play,John Stones,3244.0,Center Back,13,England,768,['900d4f76-7ba3-445a-a289-8bb9e7dd24ba'],15,,,,,,,,,,,,,,,,,,England,768,00:04:15.726,Pass,
,,,,,,,,,,,,,,,,1.413747,,,,,,,,,,,2b502796-84aa-46d3-a3cc-8e0f1be4cbe4,178,,"[51.6, 21.3]",3794688,4,,,,,-0.93504035,,Right Foot,,,,"[65.4, 2.6]",,Ground Pass,,23.240698,,,,,Luke Shaw,3382.0,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,14,England,768,['65802666-688c-481c-af2f-b43775015f18'],18,,,,,,,,,,,,,,,,,,England,768,00:04:18.085,Pass,
,,,,,,,,,,,,,,,,1.936067,,,,,,,,,,,f5a9fbf0-05c6-48ac-b034-3dc96d097778,181,,"[63.1, 6.9]",3794688,4,,,,,3.045926,,Left Foot,,,,"[43.3, 8.8]",,Ground Pass,,19.890953,,,,,Harry Maguire,3336.0,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Wing Back,15,England,768,['a0c744b6-e273-47b3-90df-e6d4dc48f290'],20,,,,,,,,,,,,,,,,,,England,768,00:04:20.211,Pass,
,,,,,,,,,,,,,,,,1.222162,,,,,,,,,,,3925ec81-f21a-4510-913d-f28ab3af3459,184,,"[40.9, 11.5]",3794688,4,,,,,1.7139544,,Right Foot,,,,"[37.7, 33.7]",,Ground Pass,,22.429445,,,,,John Stones,3244.0,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,16,England,768,['08dcc125-efc6-460f-8864-416f212661f5'],23,,,,,,,,,,,,,,,,,,England,768,00:04:23.513,Pass,
,,,,,,,,,,,,,,,,1.740375,,,,,,,,,,,012e116b-0e83-46c6-ad6a-38469c3e5947,187,,"[42.2, 38.3]",3794688,4,,,,,1.2455915,,Right Foot,,,,"[53.9, 73.0]",,Ground Pass,,36.619392,,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,John Stones,3244.0,Center Back,17,England,768,['82ff2d9a-3ddd-4dc7-b466-f3c713eb3123'],26,,,,,,,,,,,,,,,,,,England,768,00:04:26.274,Pass,
,,,,,,,,,,,,,,,,0.501617,,,,,,,,,,,cd3d3eee-cbdb-4708-95b6-270763d5b09c,190,,"[63.1, 70.1]",3794688,4,,,,,-0.6851437,,Right Foot,,,,"[72.4, 62.5]",,Ground Pass,,12.010412,,,Incomplete,,Harry Kane,10955.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Center Back,18,England,768,"['366d9848-af98-445f-930d-feb05e90f8cc', 'd3a8fe8a-a091-44c0-966e-767dc19c678c']",29,,,,,,,,,,,,,,,,,,England,768,00:04:29.227,Pass,
,,,,,,,,,,,,,,,,1.801157,,,,,,,,,,,cc280524-b20c-43d6-88cf-61119a5fa1d1,195,,"[46.8, 17.2]",3794688,4,,,,,0.21320452,,Right Foot,,,,"[66.2, 21.4]",,Ground Pass,,19.849434,,,,,Thomas Müller,5562.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Right Defensive Midfield,19,Germany,770,"['abba9ea5-9e1d-49a5-8653-929ebc1bdd71', 'e193f33b-6be4-40d2-bf28-48ce4f47a95e']",30,,,,,,,,,,,,,,,,,,Germany,770,00:04:30.283,Pass,True
,,,,,,,,,,,,,,,,1.013756,,,,,,,,,,,4d6a0421-0d1d-49a9-9d73-7e60697a3041,200,,"[75.1, 26.4]",3794688,4,,,,,1.9655875,,Right Foot,,,,"[68.1, 43.2]",,Ground Pass,,18.2,,,,,Kai Havertz,8966.0,,,,,,1,Regular Play,Thomas Müller,5562.0,Left Wing,19,Germany,770,"['228737d3-53a9-4673-bd39-50707b955652', 'a2525733-dff5-4d81-bc56-5b4d5319168f']",34,,,,,,,,,,,,,,,,,,Germany,770,00:04:34.331,Pass,True
,,,,,,,,,,,,,,,,5.19587,,,,,,,,,,,725d3881-2b30-4387-8467-5840c8e97e5b,203,,"[77.4, 29.6]",3794688,4,,,,,-0.67299634,,Left Foot,,,,"[112.4, 1.7]",,Ground Pass,,44.759468,True,,Incomplete,,Robin Gosens,6985.0,,,,,,1,Regular Play,Kai Havertz,8966.0,Right Wing,19,Germany,770,"['bc4a3d0c-5a5b-4c03-8879-a7a9d96e101e', 'fc22de6b-28a0-449c-8f1d-4fa8eafe7fc4']",39,,,,,,,,,,,,,,,,,,Germany,770,00:04:39.317,Pass,
,,,,,,,,,,,,,,,,1.66592,,,,,,,,,,,db6b952e-8d5b-43c8-bfba-08ca3a387c94,207,,"[7.7, 77.6]",3794688,4,,,,,-1.0777454,,Right Foot,,,,"[14.9, 64.2]",,Ground Pass,,15.211838,,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Kieran Trippier,3308.0,Right Wing Back,20,England,768,['e8109bf0-5ffc-429e-8723-5751f81b21ab'],46,,,,,,,,,,,,,,,,,,England,768,00:04:46.744,Pass,
,,,,,,,,,,,,,,,,1.091305,,,,,,,,,,,128b75b4-e748-47de-a20b-94bbd090037d,211,,"[15.1, 63.7]",3794688,4,,,,,0.5853606,,Right Foot,,,,"[32.6, 75.3]",,Ground Pass,,20.995476,,,,,Bukayo Saka,22084.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Center Back,20,England,768,"['427dd512-4bea-456f-ad81-5a46046bcc4b', '53380f9f-d8fa-4c12-9cfb-f461433da945']",50,,,,,,,,,,,,,,,,,,England,768,00:04:50.374,Pass,True
,,,,,,,,,,,,,,,,0.477082,,,,,,,,,,,28f902e0-af8d-4038-aaac-d83860871a7b,215,,"[31.7, 71.5]",3794688,4,,,,,-2.604682,,Left Foot,,,,"[27.5, 69.0]",,Ground Pass,,4.8877397,,,,,Kalvin Phillips,4706.0,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,20,England,768,['cab81fa0-ad24-4ba5-929e-7afa144a819a'],52,,,,,,,,,,,,,,,,,,England,768,00:04:52.986,Pass,
,,,,,,,,,,,,,,,,1.451222,,,,,,,,,,,f7d1b20f-b322-4e4f-b6ab-3a4637d0d02f,218,,"[27.5, 69.0]",3794688,4,,,,,2.2888806,,Left Foot,,,,"[19.2, 78.5]",,Ground Pass,,12.61507,,,,,Kieran Trippier,3308.0,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,20,England,768,['059731f7-e449-45a1-a2bc-9b5cfb148ac8'],53,,,,,,,,,,,,,,,,,,England,768,00:04:53.503,Pass,
,,,,,,,,,,,,,,,,1.997748,,,,,,,,,,,cfe0fb0f-4cc4-4956-a050-f9f45acd0675,221,,"[19.2, 78.5]",3794688,4,,,,,-2.055549,,Right Foot,,,,"[3.4, 48.5]",,High Pass,,33.90634,,,,,Jordan Pickford,3468.0,,,,,,1,Regular Play,Kieran Trippier,3308.0,Right Wing Back,20,England,768,['f8a89588-306c-44ca-9674-6fda87d827f1'],54,,,,,,,,,,,,,,,,,,England,768,00:04:54.995,Pass,
,,,,,,,,,,,,,,,,2.351272,,,,,,,,,,,b9269dd6-7060-4f72-93a3-14426936307b,225,,"[11.4, 47.6]",3794688,5,,,,,0.28744733,,Right Foot,,,,"[61.8, 62.5]",,High Pass,,52.55635,,,Incomplete,,Harry Kane,10955.0,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,20,England,768,"['ac3a9db1-46b7-4077-a1bc-849ac674af9c', 'e91fb3d9-7f02-41b5-8090-db2c041ee555']",1,,,,,,,,,,,,,,,,,,England,768,00:05:01.077,Pass,
,,,,,,,,,,,,,,,,2.508267,,,,,,,,,,,e91fb3d9-7f02-41b5-8090-db2c041ee555,228,,"[58.3, 17.6]",3794688,5,,,,True,0.2929124,,,,,,"[89.8, 27.1]",,High Pass,,32.901367,,,,,Thomas Müller,5562.0,,,,,Recovery,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,21,Germany,770,"['4dd58a6f-6973-4df5-a191-ee45db857677', 'b9269dd6-7060-4f72-93a3-14426936307b', 'e3c5fb6a-a082-4ef4-87ef-3abad33fae92']",3,,,,,,,,,,,,,,,,,,Germany,770,00:05:03.428,Pass,True
,,,,,,,,,,,,,,,,1.595994,,,,,,,,,,,2874d867-8c94-4cd9-ae08-8a72720cb512,231,,"[89.8, 27.5]",3794688,5,,,,,-1.2472177,,Right Foot,,,,"[95.3, 11.1]",,High Pass,,17.297688,,,,,Timo Werner,5557.0,,,,,,1,Regular Play,Thomas Müller,5562.0,Left Wing,21,Germany,770,"['2ecf3447-57a0-4da2-9bf1-fa7d3d73c93e', '3c9cba02-1782-4831-869d-6ddf150e35fa']",5,,,,,,,,,,,,,,,,,,Germany,770,00:05:05.936,Pass,True
,,,,,,,,,,,,,,,,2.226531,,,,,,,,,,,ccfe69c2-1627-4788-86d2-b9d2c6160f71,235,,"[92.0, 6.1]",3794688,5,,,,,-2.8555412,,Right Foot,,,,"[73.3, 0.6]",,Ground Pass,,19.49205,,,,,Robin Gosens,6985.0,,,,,,1,Regular Play,Timo Werner,5557.0,Center Forward,21,Germany,770,['b4a107cb-7ca9-4c4a-a0e0-bdbc8ce77c19'],9,,,,,,,,,,,,,,,,,,Germany,770,00:05:09.036,Pass,
,,,,,,,,,,,,,,,,1.798257,,,,,,,,,,,f40d99a8-92bd-4019-b780-7469bb5ef5f7,237,,"[73.3, 0.6]",3794688,5,,,,,2.7402146,,Left Foot,,,,"[56.1, 7.9]",,Ground Pass,,18.68502,,,,,Antonio Rüdiger,3167.0,,,,,,1,Regular Play,Robin Gosens,6985.0,Left Wing Back,21,Germany,770,['06246449-ff38-4bed-9852-dea9243f883c'],11,,,,,,,,,,,,,,,,,,Germany,770,00:05:11.263,Pass,
,,,,,,,,,,,,,,,,1.515885,,,,,,,,,,,b5b2b2d0-48a4-4b16-a3f4-cf84187b6319,240,,"[49.7, 8.0]",3794688,5,,,,,2.1496038,,Right Foot,,,,"[43.1, 18.1]",,Ground Pass,,12.065239,,,,,Mats Hummels,5572.0,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,21,Germany,770,['8bd6ee13-1127-47e8-aee6-d8577bc34d2a'],14,,,,,,,,,,,,,,,,,,Germany,770,00:05:14.182,Pass,
,,,,,,,,,,,,,,,,1.605385,,,,,,,,,,,c3c17322-1d10-4031-8641-ab7c49391805,243,,"[42.7, 23.1]",3794688,5,,,,,1.7942729,,Right Foot,,,,"[35.7, 53.9]",,Ground Pass,,31.58544,,,,,Matthias Ginter,8808.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Center Back,21,Germany,770,['520fcbd1-5814-484d-a624-fea35a5cd5df'],17,,,,,,,,,,,,,,,,,,Germany,770,00:05:17.441,Pass,
,,,,,,,,,,,,,,,,2.492463,,,,,,,,,,,9553a022-ff55-4d9f-a9d7-1c8af478ee4a,246,,"[31.8, 51.1]",3794688,5,,,,,-2.3964026,,Right Foot,,,,"[13.7, 34.4]",,Ground Pass,,24.62722,,,,,Manuel Neuer,5570.0,,,,,,1,Regular Play,Matthias Ginter,8808.0,Right Center Back,21,Germany,770,['923a8cbc-92a6-4f26-b661-f9db8bede7c6'],20,,,,,,,,,,,,,,,,,,Germany,770,00:05:20.468,Pass,
,,,,,,,,,,,,,,,,1.498616,,,,,,,,,,,d371f29f-0dec-4635-8e98-0623a0474c36,248,,"[13.7, 34.4]",3794688,5,,,,,-1.1341692,,Right Foot,,,,"[25.6, 8.9]",,Ground Pass,,28.140007,,,,,Antonio Rüdiger,3167.0,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,21,Germany,770,['99c122d7-e8f7-4e03-8980-5ab39c025c76'],22,,,,,,,,,,,,,,,,,,Germany,770,00:05:22.960,Pass,
,,,,,,,,,,,,,,,,5.266389,,,,,,,,,,,51e41d3b-9938-4043-9055-777f00822d97,251,,"[23.3, 7.1]",3794688,5,,,,,0.071307465,,Left Foot,,,,"[87.7, 11.7]",,Low Pass,,64.56408,,,Incomplete,,Thomas Müller,5562.0,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,21,Germany,770,"['3a8dcb36-ac49-4000-82c8-c5701925c7f1', 'dbf9b5a8-86bb-441d-85f6-896ebe18fb81']",26,,,,,,,,,,,,,,,,,,Germany,770,00:05:26.606,Pass,
,,,,,,,,,,,,,,,,1.213694,,,,,,,,,,,ae3fda2b-5107-49ce-bbc7-8f0762d519aa,255,,"[31.3, 63.9]",3794688,5,,,,,-0.3941626,,Right Foot,,,,"[42.6, 59.2]",,Ground Pass,,12.238464,,,,,Declan Rice,3943.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Center Back,22,England,768,['437fb9e2-90e1-4af9-888a-773c4c5d51a3'],33,,,,,,,,,,,,,,,,,,England,768,00:05:33.625,Pass,
,,,,,,,,,,,,,,,,2.022343,,,,,,,,,,,0a1106e4-221a-4094-8032-c1246a0682c9,258,,"[42.6, 59.2]",3794688,5,,,,,1.8186778,,Left Foot,,,,"[38.5, 75.4]",,Ground Pass,,16.710775,,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,22,England,768,['42db1d44-9b59-4b30-b0f6-f3647c532209'],35,,,,,,,,,,,,,,,,,,England,768,00:05:35.834,Pass,
,,,,,,,,,,,,,,,,1.510722,,,,,,,,,,,a4486674-e079-4c00-8b44-294ae5e8b7eb,260,,"[38.5, 75.4]",3794688,5,,,,,0.081365034,,Right Foot,,,,"[61.8, 77.3]",,Ground Pass,,23.37734,,,,,Bukayo Saka,22084.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Center Back,22,England,768,['d2ed50f5-08f7-4c92-a105-c5cef756a512'],37,,,,,,,,,,,,,,,,,,England,768,00:05:37.856,Pass,
,,,,,,,,,,,,,,,,1.017646,,,,,,,,,,,25e351bd-116e-4533-98d9-1d84a13a2b70,263,,"[50.2, 77.1]",3794688,5,,,,,-3.0707893,,Left Foot,,,,"[36.1, 76.1]",,Ground Pass,,14.135417,,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,22,England,768,['abf9938a-f499-4ad6-8133-5bc854b543fd'],41,,,,,,,,,,,,,,,,,,England,768,00:05:41.616,Pass,
,,,,,,,,,,,,,,,,2.604864,,,,,,,,,,,3027de67-9122-4c57-9476-3388093a5dbf,266,,"[37.1, 75.4]",3794688,5,,,,,-2.2496042,,Right Foot,,,,"[15.4, 48.5]",,Ground Pass,,34.56154,,,,,Jordan Pickford,3468.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Center Back,22,England,768,['e96aa7ba-f7e1-461f-ab30-6595f1b22cee'],43,,,,,,,,,,,,,,,,,,England,768,00:05:43.660,Pass,
,,,,,,,,,,,,,,,,1.683903,,,,,,,,,,,1cbdb558-ba47-4c68-a81d-adf08246b994,269,,"[16.1, 43.4]",3794688,5,,,,,-1.0020398,,Left Foot,,,,"[32.4, 17.9]",,Ground Pass,,30.264502,,,,,Harry Maguire,3336.0,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,22,England,768,['170ae233-7a29-42cf-b6cb-70f4489783f6'],47,,,,,,,,,,,,,,,,,,England,768,00:05:47.669,Pass,
,,,,,,,,,,,,,,,,1.387806,,,,,,,,,,,f4e12df6-2b81-483b-a955-2a5103bf0bc6,272,,"[49.1, 18.9]",3794688,5,,,,,2.5869806,,Left Foot,,,,"[37.8, 25.9]",,Ground Pass,,13.2924795,,,,,John Stones,3244.0,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,22,England,768,['98ab7cfd-2e88-4348-9a79-180061069aa1'],54,,,,,,,,,,,,,,,,,,England,768,00:05:54.101,Pass,
,,,,,,,,,,,,,,,,0.671995,,,,,,,,,,,786d5783-d4ad-46bc-9995-ea424795a8b8,275,,"[41.3, 26.2]",3794688,5,,,,,-0.035279475,,Right Foot,,,,"[49.8, 25.9]",,Ground Pass,,8.505293,,,,,Declan Rice,3943.0,,,,,,1,Regular Play,John Stones,3244.0,Center Back,22,England,768,['725c1385-20be-4477-a412-b34a50ed2a6f'],56,,,,,,,,,,,,,,,,,,England,768,00:05:56.540,Pass,
,,,,,,,,,,,,,,,,0.866349,,,,,,,,,,,4f0cf571-d264-473f-bc9e-8f03e7286104,284,,"[65.5, 50.1]",3794688,6,,,,,-1.7607846,,Right Foot,,,,"[64.0, 42.3]",,Ground Pass,,7.942921,,,,,Toni Kroos,5574.0,,,,,,1,Regular Play,Thomas Müller,5562.0,Left Wing,23,Germany,770,['ddb89cb0-4f8e-44e1-aee9-5117bdaaae2b'],2,,,,,,,,,,,,,,,,,,Germany,770,00:06:02.170,Pass,
,,,,,,,,,,,,,,,,0.984093,,,,,,,,,,,290726c4-fc05-44ba-9149-4419d31e72b1,286,,"[64.0, 42.3]",3794688,6,,,,,1.3212094,,Left Foot,,,,"[66.6, 52.5]",,Ground Pass,,10.526158,,,,,Kai Havertz,8966.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Right Defensive Midfield,23,Germany,770,['b5346088-4dc2-4513-b1ac-a72316fb59cf'],3,,,,,,,,,,,,,,,,,,Germany,770,00:06:03.036,Pass,
,,,,,,,,,,,,,,,,0.926659,,,,,,,,,,,a0b22757-735b-4c66-83ee-499b0880d786,289,,"[72.9, 53.9]",3794688,6,,,,,0.73892003,,Left Foot,,,,"[77.4, 58.0]",,Ground Pass,,6.0876927,,,,,Thomas Müller,5562.0,,,,,,1,Regular Play,Kai Havertz,8966.0,Right Wing,23,Germany,770,['0d1e9886-8cc1-4a31-86a3-7f9ae06ae887'],4,,,,,,,,,,,,,,,,,,Germany,770,00:06:04.637,Pass,
,,,,,,,,,,,,,,,,0.825243,,,,,,,,,,,ca98b90f-ece0-4c56-9ccb-bb9cc55ced1d,292,,"[77.4, 58.0]",3794688,6,,,,,-1.6685232,,Right Foot,,,,"[76.4, 47.8]",,Ground Pass,,10.248902,,,,,Toni Kroos,5574.0,,,,,,1,Regular Play,Thomas Müller,5562.0,Left Wing,23,Germany,770,['360c91d0-533d-427f-a47f-d6a6193f4272'],7,,,,,,,,,,,,,,,,,,Germany,770,00:06:07.061,Pass,
,,,,,,,,,,,,,,,,0.850213,,,,,,,,,,,d2dcf934-6224-4b13-911b-823fb9577603,296,,"[77.5, 45.3]",3794688,6,,,,,-1.1889331,,Right Foot,,,,"[82.6, 32.6]",,Ground Pass,,13.685759,,,,,Leon Goretzka,6324.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Right Defensive Midfield,23,Germany,770,"['50ae8de4-45eb-456a-b452-41bd75f38491', '8fe862c4-9c04-4e61-8074-20574ba13a13']",8,,,,,,,,,,,,,,,,,,Germany,770,00:06:08.910,Pass,True
,,,,,,,,,,,,,,,,1.683701,,,,,,,,,,,aa9cbbf1-4b5f-44a0-9907-9efbea6acf4a,300,,"[82.9, 31.7]",3794688,6,,,,,-1.4217131,,Right Foot,,,,"[86.7, 6.4]",,Ground Pass,,25.583784,,,,,Robin Gosens,6985.0,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,23,Germany,770,"['b501813f-1c68-4be1-a9eb-983b7c5b08e5', 'e843b4f9-507c-43d4-935d-d484bc586c4b']",10,,,,,,,,,,,,,,,,,,Germany,770,00:06:10.251,Pass,True
,,,,,,,,,,,,,,,,1.198483,,,,,,,,,,,ec5c6e7c-9e74-4108-8a3a-e7dcac7154e5,303,,"[85.8, 8.5]",3794688,6,,,,,2.5748634,,Left Foot,,,,"[73.7, 16.2]",,Ground Pass,,14.342245,,,,,Toni Kroos,5574.0,,,,,,1,Regular Play,Robin Gosens,6985.0,Left Wing Back,23,Germany,770,['6a559334-cbae-4235-a6a1-390acd7918ba'],12,,,,,,,,,,,,,,,,,,Germany,770,00:06:12.891,Pass,
,,,,,,,,,,,,,,,,2.737284,,,,,,,,,,,cfe95b20-29cb-4097-8a8b-308e1a8735ff,305,,"[73.7, 16.2]",3794688,6,,,,,-2.8345468,,Right Foot,,,,"[53.2, 9.7]",,Ground Pass,,21.505814,,,,,Antonio Rüdiger,3167.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Right Defensive Midfield,23,Germany,770,['510ec461-2846-46e9-ba98-1886685b931f'],14,,,,,,,,,,,,,,,,,,Germany,770,00:06:14.089,Pass,
